region;district;community
Plateau;Qua'an Pan;Namu Ward
Plateau;Qua'an Pan;Njak-Shindai Ward
Plateau;Qua'an Pan;Yillar/Tim Ward
Plateau;Riyom;Attakar Ward
Plateau;Riyom;Bachit Ward
Plateau;Riyom;Bum Ward
Plateau;Riyom;Danto Ward
Plateau;Riyom;Fangroi Ward
Plateau;Riyom;Gura Ward
Plateau;Riyom;Jol Ward
Plateau;Riyom;Kwi Ward
Plateau;Riyom;Kwogo Ward
Plateau;Riyom;Ra-Hoss Ward
Plateau;Riyom;Rim Ward
Plateau;Riyom;Riyom Ward
Plateau;Riyom;Sharubutu Ward
Plateau;Riyom;Shonong Ward
Plateau;Riyom;Sopp Ward
Plateau;Riyom;Ta Hoss Ward
Plateau;Riyom;Tse Ward
Plateau;Riyom;Wereng Kwok Ward
Plateau;Shendam;Derteng Ward
Plateau;Shendam;Dokan Tofa Ward
Plateau;Shendam;Jiban Ward
Plateau;Shendam;Kalong Ward
Plateau;Shendam;Kurumbo Ward
Plateau;Shendam;Kwapkilik Ward
Plateau;Shendam;Mambial Ward
Plateau;Shendam;Moekat Ward
Plateau;Shendam;Ngootlong Ward
Plateau;Shendam;Nyak Ward
Plateau;Shendam;Pang Wasa Ward
Plateau;Shendam;Pangshom Ward
Plateau;Shendam;Poeship Ward
Plateau;Shendam;Shedam A Ward
Plateau;Shendam;Yelwa East Ward
Plateau;Shendam;Yelwa West Ward
Plateau;Shendam;Zemsuk Ward
Plateau;Wase;Bashar Ward
Plateau;Wase;Danbiram Ward
Plateau;Wase;Gaji Bashar Ward
Plateau;Wase;Gaji Ward
Plateau;Wase;Garkuwa Ward
Plateau;Wase;Gimbi-Pinau Ward
Plateau;Wase;Gudus Ward
Plateau;Wase;Kadarko Ward
Plateau;Wase;Kampani Ward
Plateau;Wase;Kumbong Ward
Plateau;Wase;Kuyambanin Ward
Plateau;Wase;Lamba Ward
Plateau;Wase;Mallam Adama Ward
Plateau;Wase;Mavo Ward
Plateau;Wase;Nyalum Ward
Plateau;Wase;Wadata-Garga Ward
Plateau;Wase;Wase Tofa Ward
Plateau;Wase;Yola Wakat Ward
Plateau;Wase;Yuli Ward
Rivers;Abua/Odual;Abua/Odual Ward 1
Rivers;Abua/Odual;Abua/Odual Ward 10
Rivers;Abua/Odual;Abua/Odual Ward 11
Rivers;Abua/Odual;Abua/Odual Ward 12
Rivers;Abua/Odual;Abua/Odual Ward 13
Rivers;Abua/Odual;Abua/Odual Ward 2
Rivers;Abua/Odual;Abua/Odual Ward 3
Rivers;Abua/Odual;Abua/Odual Ward 4
Rivers;Abua/Odual;Abua/Odual Ward 5
Rivers;Abua/Odual;Abua/Odual Ward 6
Rivers;Abua/Odual;Abua/Odual Ward 7
Rivers;Abua/Odual;Abua/Odual Ward 8
Rivers;Abua/Odual;Abua/Odual Ward 9
Rivers;Ahoada East;Ahoada East  Ward 6
Rivers;Ahoada East;Ahoada East Ward 10
Rivers;Ahoada East;Ahoada East Ward 11
Rivers;Ahoada East;Ahoada East Ward 12
Rivers;Ahoada East;Ahoada East Ward 13
Rivers;Ahoada East;Ahoada East Ward 3
Rivers;Ahoada East;Ahoada East Ward 4
Rivers;Ahoada East;Ahoada East Ward 5
Rivers;Ahoada East;Ahoada East Ward 7
Rivers;Ahoada East;Ahoada East Ward 8
Rivers;Ahoada East;Ahoada East Ward 9
Rivers;Ahoada West;Ahoada West  Ward 1
Rivers;Ahoada West;Ahoada West  Ward 11
Rivers;Ahoada West;Ahoada West  Ward 12
Rivers;Ahoada West;Ahoada West  Ward 2
Rivers;Ahoada West;Ahoada West  Ward 3
Rivers;Ahoada West;Ahoada West  Ward 4
Rivers;Ahoada West;Ahoada West  Ward 5
Rivers;Ahoada West;Ahoada West  Ward 6
Rivers;Ahoada West;Ahoada West  Ward 7
Rivers;Ahoada West;Ahoada West  Ward 8
Rivers;Ahoada West;Ahoada West  Ward 9
Rivers;Akuku Toru;Akuku Toru Ward 1
Rivers;Akuku Toru;Akuku Toru Ward 13
Rivers;Akuku Toru;Akuku Toru Ward 14
Rivers;Akuku Toru;Akuku Toru Ward 15
Rivers;Akuku Toru;Akuku Toru Ward 17
Rivers;Andoni;Andoni Ward 1
Rivers;Andoni;Andoni Ward 10
Rivers;Andoni;Andoni Ward 2
Rivers;Andoni;Andoni Ward 3
Rivers;Andoni;Andoni Ward 4
Rivers;Andoni;Andoni Ward 5
Rivers;Andoni;Andoni Ward 6
Rivers;Andoni;Andoni Ward 7
Rivers;Andoni;Andoni Ward 8
Rivers;Andoni;Andoni Ward 9
Rivers;Asari-Toru;Asari-Toru 13
Rivers;Asari-Toru;Asari-Toru Ward 10
Rivers;Asari-Toru;Asari-Toru Ward 11
Rivers;Asari-Toru;Asari-Toru Ward 12
Rivers;Asari-Toru;Asari-Toru Ward 2
Rivers;Asari-Toru;Asari-Toru Ward 3
Rivers;Bonny;Bonny Ward 10
Rivers;Bonny;Bonny Ward 11
Rivers;Bonny;Bonny Ward 2
Rivers;Bonny;Bonny Ward 3
Rivers;Bonny;Bonny Ward 5
Rivers;Bonny;Bonny Ward 6
Rivers;Bonny;Bonny Ward 7
Rivers;Bonny;Bonny Ward 8
Rivers;Bonny;Bonny Ward 9
Rivers;Degema;Degema Ward 11
Rivers;Degema;Degema Ward 12
Rivers;Degema;Degema Ward 13
Rivers;Degema;Degema Ward 14
Rivers;Degema;Degema Ward 15
Rivers;Degema;Degema Ward 16
Rivers;Degema;Degema Ward 17
Rivers;Degema;Degema Ward 6
Rivers;Degema;Degema Ward 7
Rivers;Eleme;Eleme Unknown Ward
Rivers;Eleme;Eleme Ward 1
Rivers;Eleme;Eleme Ward 10
Rivers;Eleme;Eleme Ward 2
Rivers;Eleme;Eleme Ward 3
Rivers;Eleme;Eleme Ward 4
Rivers;Eleme;Eleme Ward 5
Rivers;Eleme;Eleme Ward 6
Rivers;Eleme;Eleme Ward 7
Rivers;Eleme;Eleme Ward 8
Rivers;Eleme;Eleme Ward 9
Rivers;Emuoha;Emohua Ward 12
Rivers;Emuoha;Emuoha Ward 10
Rivers;Emuoha;Emuoha Ward 11
Rivers;Emuoha;Emuoha Ward 13
Rivers;Emuoha;Emuoha Ward 14
Rivers;Emuoha;Emuoha Ward 2
Rivers;Emuoha;Emuoha Ward 3
Rivers;Emuoha;Emuoha Ward 4
Rivers;Emuoha;Emuoha Ward 5
Rivers;Emuoha;Emuoha Ward 6
Rivers;Emuoha;Emuoha Ward 7
Rivers;Emuoha;Emuoha Ward 8
Rivers;Emuoha;Emuoha Ward 9
Rivers;Etche;Etche Unknown Ward
Rivers;Etche;Etche Ward 1
Rivers;Etche;Etche Ward 10
Rivers;Etche;Etche Ward 11
Rivers;Etche;Etche Ward 12
Rivers;Etche;Etche Ward 13
Rivers;Etche;Etche Ward 14
Rivers;Etche;Etche Ward 15
Rivers;Etche;Etche Ward 16
Rivers;Etche;Etche Ward 17
Rivers;Etche;Etche Ward 18
Rivers;Etche;Etche Ward 19
Rivers;Etche;Etche Ward 2
Rivers;Etche;Etche Ward 3
Rivers;Etche;Etche Ward 4
Rivers;Etche;Etche Ward 5
Rivers;Etche;Etche Ward 6
Rivers;Etche;Etche Ward 7
Rivers;Etche;Etche Ward 8
Rivers;Etche;Etche Ward 9
Rivers;Gokana;Gokana Ward 1
Rivers;Gokana;Gokana Ward 10
Rivers;Gokana;Gokana Ward 11
Rivers;Gokana;Gokana Ward 12
Rivers;Gokana;Gokana Ward 13
Rivers;Gokana;Gokana Ward 15
Rivers;Gokana;Gokana Ward 16
Rivers;Gokana;Gokana Ward 4
Rivers;Gokana;Gokana Ward 5
Rivers;Gokana;Gokana Ward 7
Rivers;Gokana;Gokana Ward 9
Rivers;Ikwerre;Ikwerre Ward 1
Rivers;Ikwerre;Ikwerre Ward 10
Rivers;Ikwerre;Ikwerre Ward 11
Rivers;Ikwerre;Ikwerre Ward 12
Rivers;Ikwerre;Ikwerre Ward 13
Rivers;Ikwerre;Ikwerre Ward 2
Rivers;Ikwerre;Ikwerre Ward 3
Rivers;Ikwerre;Ikwerre Ward 4
Rivers;Ikwerre;Ikwerre Ward 5
Rivers;Ikwerre;Ikwerre Ward 6
Rivers;Ikwerre;Ikwerre Ward 7
Rivers;Ikwerre;Ikwerre Ward 8
Rivers;Ikwerre;Ikwerre Ward 9
Rivers;Khana;Khana  Ward 1 & 2
Rivers;Khana;Khana  Ward 10
Rivers;Khana;Khana  Ward 11
Rivers;Khana;Khana  Ward 12
Rivers;Khana;Khana  Ward 14
Rivers;Khana;Khana  Ward 15
Rivers;Khana;Khana  Ward 16
Rivers;Khana;Khana  Ward 17
Rivers;Khana;Khana  Ward 18
Rivers;Khana;Khana  Ward 19
Rivers;Khana;Khana  Ward 3
Rivers;Khana;Khana  Ward 4
Rivers;Khana;Khana  Ward 5
Rivers;Khana;Khana  Ward 6
Rivers;Khana;Khana  Ward 7
Rivers;Khana;Khana  Ward 8
Rivers;Khana;Khana  Ward 9
Rivers;Obio/Akpor;Obio/Akpor Ward 1
Rivers;Obio/Akpor;Obio/Akpor Ward 10
Rivers;Obio/Akpor;Obio/Akpor Ward 11
Rivers;Obio/Akpor;Obio/Akpor Ward 12
Rivers;Obio/Akpor;Obio/Akpor Ward 13
Rivers;Obio/Akpor;Obio/Akpor Ward 14
Rivers;Obio/Akpor;Obio/Akpor Ward 15
Rivers;Obio/Akpor;Obio/Akpor Ward 16
Rivers;Obio/Akpor;Obio/Akpor Ward 17
Rivers;Obio/Akpor;Obio/Akpor Ward 2
Rivers;Obio/Akpor;Obio/Akpor Ward 3
Rivers;Obio/Akpor;Obio/Akpor Ward 4
Rivers;Obio/Akpor;Obio/Akpor Ward 5
Rivers;Obio/Akpor;Obio/Akpor Ward 6
Rivers;Obio/Akpor;Obio/Akpor Ward 7
Rivers;Obio/Akpor;Obio/Akpor Ward 8
Rivers;Obio/Akpor;Obio/Akpor Ward 9
Rivers;Ogba/Egbema/Ndoni;Ogba-Egbema-Ndoni ward 13
Rivers;Ogba/Egbema/Ndoni;Ogba/Egbema/Ndon Ward 12
Rivers;Ogba/Egbema/Ndoni;Ogba/Egbema/Ndon Ward 15
Rivers;Ogba/Egbema/Ndoni;Ogba/Egbema/Ndon Ward 17
Rivers;Ogba/Egbema/Ndoni;Ogba/Egbema/Ndon Ward 2
Rivers;Ogba/Egbema/Ndoni;Ogba/Egbema/Ndoni Ward 1
Rivers;Ogba/Egbema/Ndoni;Ogba/Egbema/Ndoni Ward 10
Rivers;Ogba/Egbema/Ndoni;Ogba/Egbema/Ndoni Ward 11
Rivers;Ogba/Egbema/Ndoni;Ogba/Egbema/Ndoni Ward 14
Rivers;Ogba/Egbema/Ndoni;Ogba/Egbema/Ndoni Ward 5
Rivers;Ogba/Egbema/Ndoni;Ogba/Egbema/Ndoni Ward 6
Rivers;Ogba/Egbema/Ndoni;Ogba/Egbema/Ndoni Ward 7
Rivers;Ogba/Egbema/Ndoni;Ogba/Egbema/Ndoni Ward 8
Rivers;Ogba/Egbema/Ndoni;Ogba/Egbema/Ndoni Ward 9
Rivers;Ogu/Bolo;Ogu/Bolo Ward 10
Rivers;Ogu/Bolo;Ogu/Bolo Ward 11
Rivers;Ogu/Bolo;Ogu/Bolo Ward 3
Rivers;Ogu/Bolo;Ogu/Bolo Ward 4
Rivers;Ogu/Bolo;Ogu/Bolo Ward 5
Rivers;Ogu/Bolo;Ogu/Bolo Ward 6
Rivers;Okrika;Okrika Ward 12
Rivers;Okrika;Okrika Ward 2
Rivers;Okrika;Okrika Ward 3
Rivers;Okrika;Okrika Ward 4
Rivers;Okrika;Okrika Ward 5
Rivers;Okrika;Okrika Ward 6
Rivers;Okrika;Okrika Ward 7
Rivers;Okrika;Okrika Ward 8
Rivers;Okrika;Okrika Ward 9
Rivers;Omumma;Omumma Ward 10
Rivers;Omumma;Omumma Ward 3
Rivers;Omumma;Omumma Ward 4
Rivers;Omumma;Omumma Ward 5
Rivers;Omumma;Omumma Ward 6
Rivers;Omumma;Omumma Ward 7
Rivers;Omumma;Omumma Ward 8
Rivers;Omumma;Omumma Ward 9
Rivers;Opobo/Nkoro;Opobo Nkoro ward 9
Rivers;Opobo/Nkoro;Opobo/Nkoro Ward 1
Rivers;Opobo/Nkoro;Opobo/Nkoro ward 2
Rivers;Opobo/Nkoro;Opobo/Nkoro ward 7
Rivers;Opobo/Nkoro;Opobo/Nkoro ward 8
Rivers;Oyigbo;Oyigbo Ward 1
Rivers;Oyigbo;Oyigbo Ward 10
Rivers;Oyigbo;Oyigbo Ward 2
Rivers;Oyigbo;Oyigbo Ward 3
Rivers;Oyigbo;Oyigbo Ward 4
Rivers;Oyigbo;Oyigbo Ward 5
Rivers;Oyigbo;Oyigbo Ward 6
Rivers;Oyigbo;Oyigbo Ward 7
Rivers;Oyigbo;Oyigbo Ward 8
Rivers;Oyigbo;Oyigbo Ward 9
Rivers;Port-Harcourt;Port-Harcourt Unknown Ward
Rivers;Port-Harcourt;Port-Harcourt Ward 14
Rivers;Port-Harcourt;Port-Harcourt Ward 7
Rivers;Port-Harcourt;Port-Hartcourt Ward 10
Rivers;Port-Harcourt;Port-Hartcourt Ward 11
Rivers;Port-Harcourt;Port-Hartcourt Ward 13
Rivers;Port-Harcourt;Port-Hartcourt Ward 16
Rivers;Port-Harcourt;Port-Hartcourt Ward 18
Rivers;Port-Harcourt;Port-Hartcourt Ward 19
Rivers;Port-Harcourt;Port-Hartcourt Ward 2
Rivers;Port-Harcourt;Port-Hartcourt Ward 20
Rivers;Port-Harcourt;Port-Hartcourt Ward 3
Rivers;Port-Harcourt;Port-Hartcourt Ward 4
Rivers;Port-Harcourt;Port-Hartcourt Ward 5
Rivers;Port-Harcourt;Port-Hartcourt Ward 6
Rivers;Port-Harcourt;Port-Hartcourt Ward 8
Rivers;Port-Harcourt;Port Harcourt Ward 1
Rivers;Tai;Tai Ward 1
Rivers;Tai;Tai Ward 10
Rivers;Tai;Tai Ward 2
Rivers;Tai;Tai Ward 3
Rivers;Tai;Tai Ward 4
Rivers;Tai;Tai Ward 5
Rivers;Tai;Tai Ward 6
Rivers;Tai;Tai Ward 7
Rivers;Tai;Tai Ward 8
Rivers;Tai;Tai Ward 9
Sokoto;Binji;Binji Ward (Binji)
Sokoto;Binji;Bunkari Ward
Sokoto;Binji;Gawazzai Ward
Sokoto;Binji;Inname Ward
Sokoto;Binji;Jamali Ward
Sokoto;Binji;Maikulki Ward
Sokoto;Binji;Samama Ward
Sokoto;Binji;Soron Gabas Ward
Sokoto;Binji;Soron Yamma Ward
Sokoto;Binji;Tudun Kose Ward
Sokoto;Bodinga;Badau/Darhela Ward
Sokoto;Bodinga;Bagarawa Ward
Sokoto;Bodinga;Bangi/Dabaga Ward
Sokoto;Bodinga;Bodinga/Tauma Ward
Sokoto;Bodinga;Danchadi Ward
Sokoto;Bodinga;Dingyadi Ward
Sokoto;Bodinga;Kauramiyo/Mazan Ward
Sokoto;Bodinga;Kwacciyar Lalle Ward
Sokoto;Bodinga;Sifawa/Lukuyawa Ward
Sokoto;Bodinga;Takatuku/Madorawa Ward
Sokoto;Bodinga;Tulluwa/Kulafasa Ward
Sokoto;Dange-Shuni;Bodai Ward
Sokoto;Dange-Shuni;Dange Ward
Sokoto;Dange-Shuni;Fajaldu Ward
Sokoto;Dange-Shuni;Ge'ere Gajara Ward
Sokoto;Dange-Shuni;Rikina Ward
Sokoto;Dange-Shuni;Rudu Amanawa Ward
Sokoto;Dange-Shuni;Ruggar Gidado Ward
Sokoto;Dange-Shuni;Shuni Ward
Sokoto;Dange-Shuni;Tsafanade Ward
Sokoto;Dange-Shuni;Tuntube Tsefe Ward
Sokoto;Dange-Shuni;Wababe Salau Ward
Sokoto;Gada;Dukamaje Ward
Sokoto;Gada;Gada Ward
Sokoto;Gada;Gilbadi Ward
Sokoto;Gada;Kadadi Ward
Sokoto;Gada;Kadassaka Ward
Sokoto;Gada;Kaddi Ward
Sokoto;Gada;Kaffe Ward
Sokoto;Gada;Kiri Ward
Sokoto;Gada;Kwarma Ward
Sokoto;Gada;Kyadawa Ward
Sokoto;Gada;Tsitse Ward
Sokoto;Goronyo;Birjingo Ward
Sokoto;Goronyo;Boyekai Ward
Sokoto;Goronyo;Kojiyo Ward
Sokoto;Goronyo;Kwakwazo Ward
Sokoto;Goronyo;Rimawa Ward
Sokoto;Goronyo;S/G Dole Ward
Sokoto;Goronyo;Shinaka Ward
Sokoto;Goronyo;Takakume Ward
Sokoto;Gudu;Awulkiti Ward
Sokoto;Gudu;Bachaka Ward
Sokoto;Gudu;Balle Ward
Sokoto;Gudu;Chilas Ward
Sokoto;Gudu;Gwazange Ward
Sokoto;Gudu;Karfen Chana Ward
Sokoto;Gudu;Karfen Sarki Ward
Sokoto;Gudu;Kurdula Ward
Sokoto;Gudu;Marake Ward
Sokoto;Gudu;Tullun Doya Ward
Sokoto;Gwadabawa;Asara Ward
Sokoto;Gwadabawa;Attakwanyo Ward
Sokoto;Gwadabawa;Chimmola Ward
Sokoto;Gwadabawa;Gidan Kaya Ward
Sokoto;Gwadabawa;Gigane Ward
Sokoto;Gwadabawa;Gwadabawa Ward
Sokoto;Gwadabawa;Huchi Ward
Sokoto;Gwadabawa;Mammande Ward
Sokoto;Gwadabawa;Mammansuka Ward
Sokoto;Gwadabawa;Salame Ward
Sokoto;Gwadabawa;Tambagarka Ward
Sokoto;Illela;Araba Ward
Sokoto;Illela;D/Sabon Gari Ward
Sokoto;Illela;D/Tsolawo Ward
Sokoto;Illela;Damba Ward
Sokoto;Illela;G/Hamma Ward
Sokoto;Illela;Garu Ward (Illela)
Sokoto;Illela;Gidan Katta Ward
Sokoto;Illela;Illela Ward
Sokoto;Illela;Kalmalo Ward
Sokoto;Illela;R/Gatti Ward
Sokoto;Illela;Tozai Ward (Illela)
Sokoto;Isa;Bargaja Ward
Sokoto;Isa;Gebe A Ward
Sokoto;Isa;Gebe B Ward
Sokoto;Isa;Isa North Ward
Sokoto;Isa;Isa South Ward
Sokoto;Isa;Tidibali Ward
Sokoto;Isa;Tozai Ward (Isa)
Sokoto;Isa;Tsabre Ward
Sokoto;Isa;Turba Ward
Sokoto;Isa;Yanfako Ward
Sokoto;Kebbe;Fakku Ward
Sokoto;Kebbe;Girkau Ward
Sokoto;Kebbe;Kebbe East Ward
Sokoto;Kebbe;Kebbe West Ward
Sokoto;Kebbe;Kuchi Ward
Sokoto;Kebbe;Margai East Ward
Sokoto;Kebbe;Margai West Ward
Sokoto;Kebbe;Nasagudu Ward
Sokoto;Kebbe;Sangi Ward
Sokoto;Kebbe;Ungushi Ward
Sokoto;Kware;Bankanu Ward
Sokoto;Kware;Basansan/Lemi Ward
Sokoto;Kware;Durbawa Ward
Sokoto;Kware;Gandun Modibbo Ward
Sokoto;Kware;H/Ali Marbawa Ward
Sokoto;Kware;Kabanga Ward
Sokoto;Kware;Kware Ward
Sokoto;Kware;More Gidan Rugga Ward
Sokoto;Kware;Sabon Birni G/Karma Ward
Sokoto;Kware;Tsaki Walakae Ward
Sokoto;Kware;Tunga/Mallamawa Ward
Sokoto;Rabah;Gandi 1 Ward
Sokoto;Rabah;Gandi 2 Ward
Sokoto;Rabah;Goddodi Ward
Sokoto;Rabah;Kurya Ward
Sokoto;Rabah;Maikujera Ward
Sokoto;Rabah;Rabah Ward
Sokoto;Rabah;Rara Ward
Sokoto;Rabah;Tofa Ward
Sokoto;Rabah;Tsamiya Ward (Rabah)
Sokoto;Rabah;Tursa Ward
Sokoto;Rabah;Yartsakuwa Ward
Sokoto;Sabon Birni;Gangara Ward
Sokoto;Sabon Birni;Gatawa Ward
Sokoto;Sabon Birni;Kalgo Ward
Sokoto;Sabon Birni;Kurawa Ward
Sokoto;Sabon Birni;Lajinge Ward
Sokoto;Sabon Birni;Makuwana Ward
Sokoto;Sabon Birni;Sabon Birni Ward
Sokoto;Sabon Birni;Takatsaba Ward (Sabon Birni)
Sokoto;Sabon Birni;Tara Ward
Sokoto;Sabon Birni;Tsamaye Ward
Sokoto;Sabon Birni;U/Lalle Ward
Sokoto;Shagari;Dandin Mahe Ward
Sokoto;Shagari;Gangan Ward
Sokoto;Shagari;Horo Ward
Sokoto;Shagari;Jaredi Ward
Sokoto;Shagari;Kajiji Ward
Sokoto;Shagari;Kambama Ward
Sokoto;Shagari;Lambara Ward
Sokoto;Shagari;Mandera Ward
Sokoto;Shagari;Sanyinawal Ward
Sokoto;Shagari;Shagari Ward
Sokoto;Silame;Gande Ward
Sokoto;Silame;Gaukai Ward
Sokoto;Silame;Jekanadu Ward
Sokoto;Silame;Katami North Ward
Sokoto;Silame;Katami South Ward
Sokoto;Silame;Kubodu Ward
Sokoto;Silame;Labani Ward
Sokoto;Silame;Maje Ward
Sokoto;Silame;Marafa Ward
Sokoto;Silame;Silame Ward
Sokoto;Sokoto North;Magajin Gari A Ward
Sokoto;Sokoto North;Magajin Gari B Ward
Sokoto;Sokoto North;Magajin Rafi A Ward
Sokoto;Sokoto North;Magajin Rafi B Ward
Sokoto;Sokoto North;Sarki Adar Gidan Igwe Ward
Sokoto;Sokoto North;Sarkin Adar Gandu Ward
Sokoto;Sokoto North;Sarkin Musulmi A Ward
Sokoto;Sokoto North;Sarkin Musulmi B Ward
Sokoto;Sokoto North;Waziri A Ward
Sokoto;Sokoto North;Waziri C Ward
Sokoto;Sokoto South;Gagi A Ward
Sokoto;Sokoto South;Gagi B Ward
Sokoto;Sokoto South;Gagi C Ward
Sokoto;Sokoto South;Rijiya A Ward
Sokoto;Sokoto South;Rijiya B Ward
Sokoto;Sokoto South;Sarkin Adar A Ward
Sokoto;Sokoto South;Sarkin Zamfara A Ward
Sokoto;Sokoto South;Sarkin Zamfara B Ward
Sokoto;Sokoto South;Tudun Wada A Ward (Sokoto South)
Sokoto;Sokoto South;Tudun Wada B Ward (Sokoto South)
Sokoto;Tambuwal;Bagida Lukingo Ward
Sokoto;Tambuwal;Bakaya Ward
Sokoto;Tambuwal;Barkeji Ward
Sokoto;Tambuwal;Bashire Ward
Sokoto;Tambuwal;Dogon Daji Ward
Sokoto;Tambuwal;Faga/Alasan Ward
Sokoto;Tambuwal;Jabbo Ward
Sokoto;Tambuwal;Romon Sarki Ward
Sokoto;Tambuwal;Saida/Goshi Ward
Sokoto;Tambuwal;Sanyinna Ward
Sokoto;Tambuwal;Tambuwal Ward
Sokoto;Tangaza;Gidan Madi Ward
Sokoto;Tangaza;Kalanjeni Ward
Sokoto;Tangaza;Kuche Huru Ward
Sokoto;Tangaza;Mogonho Ward
Sokoto;Tangaza;Raka Ward
Sokoto;Tangaza;Ruwa Wuri Ward
Sokoto;Tangaza;Sakkwai Ward
Sokoto;Tangaza;Salewa Ward
Sokoto;Tangaza;Sutti Ward
Sokoto;Tangaza;Tangaza Ward
Sokoto;Tureta;Bimasa/Gidan Kare Ward
Sokoto;Tureta;Dan Gulbi Ward
Sokoto;Tureta;Duma Ward
Sokoto;Tureta;Hura Girke Ward
Sokoto;Tureta;Kuruwa Ward
Sokoto;Tureta;Kwarare Ward
Sokoto;Tureta;Lamba Tureta Ward
Sokoto;Tureta;Lofa Ward
Sokoto;Tureta;Tsamiya Ward (Tureta)
Sokoto;Tureta;Tureta Ward
Sokoto;Wamako;Arkilla Gwiwa Ward
Sokoto;Wamako;Bado Kasarawa Ward
Sokoto;Wamako;Dundaye Gumburawa Ward
Sokoto;Wamako;Gidan Bubu Ward
Sokoto;Wamako;Gidan Hamidu Ward
Sokoto;Wamako;Gumbi Wajake Ward
Sokoto;Wamako;Gwamatse Ward
Sokoto;Wamako;Kalambaina Girafshi Ward
Sokoto;Wamako;Kammata Ward
Sokoto;Wamako;Kaura Gedawa Ward
Sokoto;Wamako;Wamakko Ward
Sokoto;Wurno;Achida Ward
Sokoto;Wurno;Alkammu Ward
Sokoto;Wurno;Chacho Marnona Ward
Sokoto;Wurno;Dimbiso Ward
Sokoto;Wurno;Dinawa Ward
Sokoto;Wurno;Kwargaba Ward
Sokoto;Wurno;Kwasare Ward
Sokoto;Wurno;Lahudo Ward
Sokoto;Wurno;Magarya Ward
Sokoto;Wurno;Marafa Ward (Wurno LGA)
Sokoto;Wurno;Tunga Ward
Sokoto;Yabo;Bakale Ward
Sokoto;Yabo;Bengaje Ward
Sokoto;Yabo;Binji_Muza Ward
Sokoto;Yabo;Birnin Ruwa Ward
Sokoto;Yabo;Dagawa Ward
Sokoto;Yabo;Fakka Ward
Sokoto;Yabo;Kilgori Ward
Sokoto;Yabo;Torankawa Ward
Sokoto;Yabo;Yabo A Ward
Sokoto;Yabo;Yabo B Ward
Taraba;Ardo-Kola;Alingora Ward
Taraba;Ardo-Kola;Ardo-Kola Ward
Taraba;Ardo-Kola;Bekin Duste Ward
Taraba;Ardo-Kola;Iware Ward
Taraba;Ardo-Kola;Jauro Yinu Ward
Taraba;Ardo-Kola;Lamido Borno Ward
Taraba;Ardo-Kola;Mallum Ward
Taraba;Ardo-Kola;Mayo Renewo Ward
Taraba;Ardo-Kola;Tau Ward
Taraba;Ardo-Kola;Zango Kombi Ward
Taraba;Bali;Bali A Ward
Taraba;Bali;Bali B Ward
Taraba;Bali;Gang Dole Ward
Taraba;Bali;Gang lari Ward
Taraba;Bali;Gang Mata Ward
Taraba;Bali;Gang Tiba Ward
Taraba;Bali;Kaigama Ward
Taraba;Bali;Kussum Ward
Taraba;Bali;Maihula Ward
Taraba;Bali;Suntai Ward
Taraba;Bali;Taka lafiya Ward
Taraba;Donga;Akate Ward
Taraba;Donga;Asibiti Ward
Taraba;Donga;Fada Ward
Taraba;Donga;Gayama Ward
Taraba;Donga;Gyata Aure Ward
Taraba;Donga;Kadarko Ward
Taraba;Donga;Kumbo Ward
Taraba;Donga;Mararaba Ward
Taraba;Donga;Nyita Ward
Taraba;Donga;Suntai Ward
Taraba;Gashaka;Galimjina Ward
Taraba;Gashaka;Gangumi Ward
Taraba;Gashaka;Garbabi Ward
Taraba;Gashaka;Gashaka Ward
Taraba;Gashaka;Gayam Ward
Taraba;Gashaka;Jamtari Ward
Taraba;Gashaka;Mai-Idanu Ward
Taraba;Gashaka;Mayo-Selbe Ward
Taraba;Gashaka;Serti A Ward
Taraba;Gashaka;Serti B Ward
Taraba;Gassol;Gassol  Ward
Taraba;Gassol;Gunduma Ward
Taraba;Gassol;Mutum-Biyu A Ward
Taraba;Gassol;Mutum-Biyu B Ward
Taraba;Gassol;Namnai Ward
Taraba;Gassol;Sabon-Gida Ward
Taraba;Gassol;Sendirde Ward
Taraba;Gassol;Shira Ward
Taraba;Gassol;Tutare Ward
Taraba;Gassol;Wuro-Jam Ward
Taraba;Gassol;Wuryo Ward
Taraba;Gassol;Yerima Ward
Taraba;Ibi;Dampar 1 Ward
Taraba;Ibi;Damper 3 Ward
Taraba;Ibi;Nwonyo 1 Ward
Taraba;Ibi;Nwonyo 2 Ward
Taraba;Ibi;Rimi Uku 1 Ward
Taraba;Ibi;Rimi Uku 2 Ward
Taraba;Ibi;Sarkin Kudu 1 Ward
Taraba;Ibi;Sarkin Kudu 2 Ward
Taraba;Ibi;Sarkin Kudu 3 Ward
Taraba;Jalingo;Barde Ward
Taraba;Jalingo;Kachalla Sembe Ward
Taraba;Jalingo;Kona Ward
Taraba;Jalingo;Maji-dadi Ward
Taraba;Jalingo;Sarkin Dawaki Ward
Taraba;Jalingo;Sintali A Ward
Taraba;Jalingo;Sintali B Ward
Taraba;Jalingo;Turaki A Ward
Taraba;Jalingo;Turaki B Ward
Taraba;Jalingo;Yelwa Abare Ward
Taraba;Karim-Lamido;Bachama Ward
Taraba;Karim-Lamido;Bikwin Ward
Taraba;Karim-Lamido;Darofai Ward
Taraba;Karim-Lamido;Jen Ardido Ward
Taraba;Karim-Lamido;Jen Kaigama Ward
